Index,DLL Path,Suspicious,Signature Info
424,C:\WINDOWS\SYSTEM32\LINKINFO.dll,No,Not checked
425,C:\WINDOWS\system32\ncryptprov.dll,No,Not checked
426,C:\WINDOWS\SYSTEM32\mrmcorer.dll,No,Not checked
427,C:\WINDOWS\SYSTEM32\windows.staterepositorycore.dll,No,Not checked
428,C:\WINDOWS\SYSTEM32\bcp47mrm.dll,No,Not checked
429,C:\WINDOWS\SYSTEM32\windows.staterepositoryclient.dll,No,Not checked
430,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\atidx9loader64.dll,No,Not checked
431,C:\WINDOWS\SYSTEM32\languageoverlayutil.dll,No,Not checked
432,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
433,C:\WINDOWS\SYSTEM32\mrmdeploy.dll,No,Not checked
434,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
435,C:\WINDOWS\system32\IconCodecService.dll,No,Not checked
436,C:\WINDOWS\SYSTEM32\textinputframework.dll,No,Not checked
437,C:\Windows\System32\OneCoreCommonProxyStub.dll,No,Not checked
438,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
439,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
440,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
441,C:\WINDOWS\System32\imm32.dll,No,Not checked
442,C:\WINDOWS\System32\win32u.dll,No,Not checked
443,C:\WINDOWS\System32\USER32.dll,No,Not checked
444,C:\WINDOWS\System32\GDI32.dll,No,Not checked
445,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
446,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
447,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
448,C:\WINDOWS\System32\combase.dll,No,Not checked
449,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
450,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
451,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
452,C:\WINDOWS\System32\sechost.dll,No,Not checked
453,C:\WINDOWS\system32\uxtheme.dll,No,Not checked
454,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
455,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
456,C:\WINDOWS\System32\PlaySndSrv.dll,No,Not checked
457,C:\WINDOWS\system32\wininet.dll,No,Not checked
458,C:\WINDOWS\SYSTEM32\ESENT.dll,No,Not checked
459,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
460,C:\WINDOWS\System32\advapi32.dll,No,Not checked
461,C:\WINDOWS\System32\SHCORE.dll,No,Not checked
462,C:\WINDOWS\System32\shlwapi.dll,No,Not checked
463,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
464,C:\WINDOWS\SYSTEM32\iertutil.dll,No,Not checked
465,C:\WINDOWS\system32\netutils.dll,No,Not checked
466,C:\WINDOWS\system32\srvcli.dll,No,Not checked
467,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
468,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
469,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
470,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
471,C:\WINDOWS\SYSTEM32\uiautomationcore.dll,No,Not checked
472,C:\WINDOWS\SYSTEM32\OLEACC.dll,No,Not checked
473,C:\WINDOWS\System32\MMDevApi.dll,No,Not checked
474,C:\WINDOWS\System32\DEVOBJ.dll,No,Not checked
475,C:\WINDOWS\SYSTEM32\cfgmgr32.dll,No,Not checked
476,C:\WINDOWS\System32\AVRT.dll,No,Not checked
477,C:\WINDOWS\SYSTEM32\resourcepolicyclient.dll,No,Not checked
478,C:\Windows\System32\Windows.UI.dll,No,Not checked
479,C:\WINDOWS\SYSTEM32\ntdll.dll,No,Not checked
480,C:\WINDOWS\System32\KERNELBASE.dll,No,Not checked
481,C:\WINDOWS\System32\msvcp_win.dll,No,Not checked
482,C:\WINDOWS\System32\ucrtbase.dll,No,Not checked
483,C:\WINDOWS\System32\combase.dll,No,Not checked
484,C:\WINDOWS\System32\RPCRT4.dll,No,Not checked
485,C:\WINDOWS\System32\OLEAUT32.dll,No,Not checked
486,C:\WINDOWS\System32\shcore.dll,No,Not checked
487,C:\WINDOWS\System32\msvcrt.dll,No,Not checked
488,C:\WINDOWS\System32\advapi32.dll,No,Not checked
489,C:\WINDOWS\System32\sechost.dll,No,Not checked
490,C:\WINDOWS\SYSTEM32\AEPIC.dll,No,Not checked
491,C:\WINDOWS\System32\shlwapi.dll,No,Not checked
492,C:\WINDOWS\SYSTEM32\msvcp110_win.dll,No,Not checked
493,C:\WINDOWS\System32\user32.dll,No,Not checked
494,C:\WINDOWS\SYSTEM32\windows.storage.dll,No,Not checked
495,C:\WINDOWS\System32\win32u.dll,No,Not checked
496,C:\WINDOWS\System32\GDI32.dll,No,Not checked
497,C:\WINDOWS\System32\gdi32full.dll,No,Not checked
498,C:\WINDOWS\System32\SHELL32.dll,No,Not checked
499,C:\WINDOWS\SYSTEM32\PROPSYS.dll,No,Not checked
500,C:\WINDOWS\SYSTEM32\dxgi.dll,No,Not checked
501,C:\WINDOWS\System32\wintypes.dll,No,Not checked
502,C:\WINDOWS\SYSTEM32\kernel.appcore.dll,No,Not checked
503,C:\WINDOWS\SYSTEM32\CoreMessaging.dll,No,Not checked
504,C:\WINDOWS\SYSTEM32\WININET.dll,No,Not checked
505,C:\WINDOWS\SYSTEM32\UxTheme.dll,No,Not checked
506,C:\WINDOWS\SYSTEM32\dwmapi.dll,No,Not checked
507,C:\WINDOWS\SYSTEM32\SspiCli.dll,No,Not checked
508,C:\WINDOWS\SYSTEM32\USERENV.dll,No,Not checked
509,C:\WINDOWS\SYSTEM32\twinapi.appcore.dll,No,Not checked
510,C:\WINDOWS\SYSTEM32\powrprof.dll,No,Not checked
511,C:\WINDOWS\SYSTEM32\mscms.dll,No,Not checked
512,C:\WINDOWS\SYSTEM32\WTSAPI32.dll,No,Not checked
513,C:\WINDOWS\System32\bcryptPrimitives.dll,No,Not checked
514,C:\WINDOWS\SYSTEM32\directxdatabasehelper.dll,No,Not checked
515,C:\WINDOWS\SYSTEM32\UMPDC.dll,No,Not checked
516,C:\WINDOWS\SYSTEM32\dxcore.dll,No,Not checked
517,C:\WINDOWS\SYSTEM32\rmclient.dll,No,Not checked
518,C:\WINDOWS\SYSTEM32\NInput.dll,No,Not checked
519,C:\WINDOWS\System32\MSCTF.dll,No,Not checked
520,C:\WINDOWS\System32\ole32.dll,No,Not checked
521,C:\WINDOWS\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.3360_none_3e0cc616e3305d09\comctl32.dll,No,Not checked
522,C:\WINDOWS\System32\clbcatq.dll,No,Not checked
523,C:\Windows\System32\appresolver.dll,No,Not checked
524,C:\WINDOWS\SYSTEM32\profapi.dll,No,Not checked
525,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,No,Not checked
526,C:\WINDOWS\SYSTEM32\CFGMGR32.dll,No,Not checked
527,C:\WINDOWS\SYSTEM32\apphelp.dll,No,Not checked
528,C:\WINDOWS\system32\NetworkExplorer.dll,No,Not checked
529,C:\Windows\System32\StartTileData.dll,No,Not checked
530,C:\Windows\System32\MrmCoreR.dll,No,Not checked
531,C:\Windows\System32\Windows.UI.dll,No,Not checked
532,C:\WINDOWS\SYSTEM32\usermgrcli.dll,No,Not checked
533,C:\Windows\System32\Windows.StateRepositoryPS.dll,No,Not checked
534,C:\WINDOWS\SYSTEM32\languageoverlayutil.dll,No,Not checked
535,C:\Windows\System32\AppXDeploymentClient.dll,No,Not checked
536,C:\Windows\System32\Windows.ApplicationModel.dll,No,Not checked
537,C:\Windows\System32\usermgrproxy.dll,No,Not checked
538,C:\Windows\System32\bcp47mrm.dll,No,Not checked
539,C:\Windows\System32\Windows.CloudStore.dll,No,Not checked
540,C:\Windows\System32\OneCoreCommonProxyStub.dll,No,Not checked
541,C:\Windows\System32\Windows.StateRepositoryClient.dll,No,Not checked
542,C:\Windows\System32\AppExtension.dll,No,Not checked
543,C:\WINDOWS\System32\IDStore.dll,No,Not checked
544,C:\WINDOWS\System32\SAMLIB.dll,No,Not checked
545,C:\WINDOWS\SYSTEM32\policymanager.dll,No,Not checked
546,C:\Windows\System32\Bcp47Langs.dll,No,Not checked
547,C:\WINDOWS\system32\windowsudk.shellcommon.dll,No,Not checked
548,C:\WINDOWS\SYSTEM32\windows.staterepositorycore.dll,No,Not checked
549,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\StartMenu.dll,Yes,Signature check failed!
550,C:\WINDOWS\SYSTEM32\Secur32.dll,No,Not checked
551,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\VCRUNTIME140_1_APP.dll,Yes,Signature check failed!
552,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\VCRUNTIME140_APP.dll,Yes,Signature check failed!
553,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\MSVCP140_APP.dll,Yes,Signature check failed!
554,C:\Windows\System32\AppContracts.dll,No,Not checked
555,C:\Windows\System32\OnDemandBrokerClient.dll,No,Not checked
556,C:\Windows\System32\Taskbar.dll,No,Not checked
557,C:\WINDOWS\SYSTEM32\winsta.dll,No,Not checked
558,C:\Windows\System32\TWINAPI.dll,No,Not checked
559,C:\WINDOWS\SYSTEM32\urlmon.dll,No,Not checked
560,C:\Windows\System32\iertutil.dll,No,Not checked
561,C:\Windows\System32\srvcli.dll,No,Not checked
562,C:\Windows\System32\netutils.dll,No,Not checked
563,C:\Windows\System32\SLC.dll,No,Not checked
564,C:\Windows\System32\SystemSettings.DataModel.dll,No,Not checked
565,C:\WINDOWS\System32\StructuredQuery.dll,No,Not checked
566,C:\WINDOWS\System32\icu.dll,No,Not checked
567,C:\WINDOWS\SYSTEM32\DEVOBJ.dll,No,Not checked
568,C:\Windows\System32\OLEACC.dll,No,Not checked
569,C:\Windows\System32\Windows.System.Launcher.dll,No,Not checked
570,C:\WINDOWS\system32\explorerframe.dll,No,Not checked
571,C:\WINDOWS\SYSTEM32\TextShaping.dll,No,Not checked
572,C:\Windows\System32\SettingsHandlers_DesktopTaskbar.dll,No,Not checked
573,C:\WINDOWS\system32\Windows.Storage.Search.dll,No,Not checked
574,C:\Windows\System32\windowscodecs.dll,No,Not checked
575,C:\WINDOWS\SYSTEM32\edputil.dll,No,Not checked
576,C:\Windows\System32\Windows.UI.Immersive.dll,No,Not checked
577,C:\Windows\System32\dcomp.dll,No,Not checked
578,C:\Windows\System32\Microsoft.Internal.WarpPal.dll,No,Not checked
579,C:\WINDOWS\system32\dataexchange.dll,No,Not checked
580,C:\WINDOWS\system32\twinui.pcshell.dll,No,Not checked
581,C:\Windows\System32\windows.immersiveshell.serviceprovider.dll,No,Not checked
582,C:\WINDOWS\System32\twinui.appcore.dll,No,Not checked
583,C:\Windows\System32\Windows.Web.dll,No,Not checked
584,C:\WINDOWS\system32\twinui.dll,No,Not checked
585,C:\WINDOWS\SYSTEM32\textinputframework.dll,No,Not checked
586,C:\Windows\System32\InputHost.dll,No,Not checked
587,C:\WINDOWS\SYSTEM32\cldapi.dll,No,Not checked
588,C:\WINDOWS\SYSTEM32\Wldp.dll,No,Not checked
589,C:\Windows\System32\sppc.dll,No,Not checked
590,C:\Windows\System32\Windows.Graphics.dll,No,Not checked
591,C:\WINDOWS\System32\ApplicationFrame.dll,No,Not checked
592,C:\WINDOWS\SYSTEM32\d2d1.dll,No,Not checked
593,C:\Windows\System32\windowmanagementapi.dll,No,Not checked
594,C:\WINDOWS\system32\Windows.Internal.ShellCommon.dll,No,Not checked
595,C:\WINDOWS\system32\activationclient.dll,No,Not checked
596,C:\WINDOWS\SYSTEM32\PhotoMetadataHandler.dll,No,Not checked
597,C:\Windows\System32\d3d11.dll,No,Not checked
598,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdxx64.dll,No,Not checked
599,C:\WINDOWS\System32\SETUPAPI.dll,No,Not checked
600,C:\WINDOWS\SYSTEM32\WINMM.dll,No,Not checked
601,C:\WINDOWS\SYSTEM32\ntmarta.dll,No,Not checked
602,C:\WINDOWS\system32\atidxx64.dll,No,Not checked
603,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdenc64.dll,No,Not checked
604,C:\WINDOWS\SYSTEM32\BCrypt.dll,No,Not checked
605,C:\WINDOWS\System32\DriverStore\FileRepository\u0411688.inf_amd64_2c7656200e21c7f2\B410934\amdihk64.dll,No,Not checked
606,C:\Windows\System32\AboveLockAppHost.dll,No,Not checked
607,C:\WINDOWS\SYSTEM32\ntshrui.dll,No,Not checked
608,C:\WINDOWS\SYSTEM32\cscapi.dll,No,Not checked
609,C:\Windows\System32\thumbcache.dll,No,Not checked
610,C:\WINDOWS\SYSTEM32\pfclient.dll,No,Not checked
611,C:\Windows\System32\Windows.UI.Core.TextInput.dll,No,Not checked
612,C:\Windows\System32\Windows.Shell.BlueLightReduction.dll,No,Not checked
613,C:\Windows\System32\cdp.dll,No,Not checked
614,C:\Windows\System32\TileDataRepository.dll,No,Not checked
615,C:\Windows\System32\StateRepository.Core.dll,No,Not checked
616,C:\Windows\System32\Windows.StateRepository.dll,No,Not checked
617,C:\WINDOWS\SYSTEM32\LINKINFO.dll,No,Not checked
618,C:\Windows\System32\wuceffects.dll,No,Not checked
619,C:\WINDOWS\system32\Windows.UI.FileExplorer.dll,No,Not checked
620,C:\WINDOWS\system32\WinUICohabitation.dll,No,Not checked
621,C:\Windows\System32\Windows.Internal.UI.Shell.WindowTabManager.dll,No,Not checked
622,C:\WINDOWS\SYSTEM32\mfplat.dll,No,Not checked
623,C:\Windows\System32\NotificationControllerPS.dll,No,Not checked
624,C:\Windows\System32\Windows.FileExplorer.Common.dll,No,Not checked
625,C:\Windows\System32\ActXPrxy.dll,No,Not checked
626,C:\WINDOWS\System32\wlidprov.dll,No,Not checked
627,C:\Windows\System32\Windows.Networking.Connectivity.dll,No,Not checked
628,C:\WINDOWS\system32\lockcontroller.dll,No,Not checked
629,C:\Windows\System32\PCShellCommonProxyStub.dll,No,Not checked
630,C:\WINDOWS\SYSTEM32\CoreUIComponents.dll,No,Not checked
631,C:\Windows\System32\Windows.UI.Accessibility.dll,No,Not checked
632,C:\Windows\System32\SwitcherDataModel.dll,No,Not checked
633,C:\WINDOWS\SYSTEM32\daxexec.dll,No,Not checked
634,C:\WINDOWS\System32\container.dll,No,Not checked
635,C:\WINDOWS\SYSTEM32\omadmapi.dll,No,Not checked
636,C:\Windows\System32\Windows.Management.Workplace.dll,No,Not checked
637,C:\Windows\System32\Windows.Globalization.dll,No,Not checked
638,C:\WINDOWS\SYSTEM32\dsreg.dll,No,Not checked
639,C:\WINDOWS\SYSTEM32\cryptngc.dll,No,Not checked
640,C:\WINDOWS\SYSTEM32\cflapi.dll,No,Not checked
641,C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll,No,Not checked
642,C:\Windows\System32\UnifiedConsent.dll,No,Not checked
643,C:\Windows\System32\CloudExperienceHostCommon.dll,No,Not checked
644,C:\WINDOWS\SYSTEM32\winbio.dll,No,Not checked
645,C:\Users\arthur\AppData\Local\Microsoft\OneDrive\25.025.0209.0001\FileSyncShell64.dll,Yes,Signature check failed!
646,C:\WINDOWS\System32\CRYPT32.dll,No,Not checked
647,C:\WINDOWS\SYSTEM32\VERSION.dll,No,Not checked
648,C:\Windows\System32\EhStorShell.dll,No,Not checked
649,C:\Windows\System32\CapabilityAccessManagerClient.dll,No,Not checked
650,C:\WINDOWS\System32\MSASN1.dll,No,Not checked
651,C:\Windows\System32\Windows.Internal.System.UserProfile.dll,No,Not checked
652,C:\Windows\System32\oobe\oobecoreadapters.dll,No,Not checked
653,C:\WINDOWS\SYSTEM32\samcli.dll,No,Not checked
654,C:\WINDOWS\SYSTEM32\DiagnosticDataSettings.dll,No,Not checked
655,C:\WINDOWS\SYSTEM32\WinLangdb.dll,No,Not checked
656,C:\Windows\System32\CloudExperienceHostBroker.dll,No,Not checked
657,C:\Windows\System32\oobe\UserOOBE.dll,No,Not checked
658,C:\WINDOWS\SYSTEM32\credui.dll,No,Not checked
659,C:\WINDOWS\SYSTEM32\wdscore.dll,No,Not checked
660,C:\WINDOWS\SYSTEM32\camext.dll,No,Not checked
661,C:\Windows\System32\ShellCommonCommonProxyStub.dll,No,Not checked
662,C:\WINDOWS\System32\SyncCenter.dll,No,Not checked
663,C:\Windows\System32\Windows.Internal.Graphics.Display.DisplayEnhancementManagement.dll,No,Not checked
664,C:\Windows\System32\Windows.Gaming.Input.dll,No,Not checked
665,C:\WINDOWS\SYSTEM32\resourcepolicyclient.dll,No,Not checked
666,C:\Windows\System32\SettingsHandlers_Backup.dll,No,Not checked
667,C:\WINDOWS\system32\stobject.dll,No,Not checked
668,C:\Windows\System32\Windows.UI.Xaml.dll,No,Not checked
669,C:\WINDOWS\SYSTEM32\sxs.dll,No,Not checked
670,C:\WINDOWS\system32\BatMeter.dll,No,Not checked
671,C:\Windows\ShellComponents\WindowsInternal.ComposableShell.DesktopHosting.dll,Yes,Signature check failed!
672,C:\WINDOWS\System32\WINTRUST.dll,No,Not checked
673,C:\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll,Yes,Signature check failed!
674,C:\Windows\ShellExperiences\TileControl.dll,Yes,Signature check failed!
675,C:\Windows\ShellComponents\WindowsInternal.ShellUI.dll,Yes,Signature check failed!
676,C:\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.dll,Yes,Signature check failed!
677,C:\Windows\System32\UiaManager.dll,No,Not checked
678,C:\WINDOWS\system32\WMICLNT.dll,No,Not checked
679,C:\WINDOWS\system32\es.dll,No,Not checked
680,C:\WINDOWS\SYSTEM32\Windows.UI.Xaml.Controls.dll,No,Not checked
681,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\Taskbar.View.dll,Yes,Signature check failed!
682,C:\WINDOWS\SYSTEM32\MFSENSORGROUP.dll,No,Not checked
683,C:\WINDOWS\SYSTEM32\dwrite.dll,No,Not checked
684,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchUx.Model.dll,Yes,Signature check failed!
685,C:\Windows\System32\threadpoolwinrt.dll,No,Not checked
686,C:\Windows\System32\Windows.Devices.Sensors.dll,No,Not checked
687,C:\WINDOWS\System32\Actioncenter.dll,No,Not checked
688,C:\WINDOWS\system32\dxp.dll,No,Not checked
689,C:\WINDOWS\SYSTEM32\atlthunk.dll,No,Not checked
690,C:\Windows\System32\DMCmnUtils.dll,No,Not checked
691,C:\WINDOWS\system32\Syncreg.dll,No,Not checked
692,C:\Windows\System32\AudioSes.dll,No,Not checked
693,C:\Windows\System32\Windows.Media.Devices.dll,No,Not checked
694,C:\WINDOWS\System32\npmproxy.dll,No,Not checked
695,C:\WINDOWS\SYSTEM32\capauthz.dll,No,Not checked
696,C:\WINDOWS\SYSTEM32\wlanapi.dll,No,Not checked
697,C:\WINDOWS\SYSTEM32\MobileNetworking.dll,No,Not checked
698,C:\WINDOWS\SYSTEM32\bluetoothapis.dll,No,Not checked
699,C:\Windows\System32\InputSwitch.dll,No,Not checked
700,C:\WINDOWS\System32\MSWB7.dll,No,Not checked
701,C:\WINDOWS\System32\NSI.dll,No,Not checked
702,C:\Windows\System32\dusmapi.dll,No,Not checked
703,C:\Windows\System32\NetworkIcon.dll,No,Not checked
704,C:\Windows\System32\Windows.Energy.dll,No,Not checked
705,C:\WINDOWS\system32\wpdshserviceobj.dll,No,Not checked
706,C:\Windows\System32\NetworkUXBroker.dll,No,Not checked
707,C:\Windows\System32\PortableDeviceTypes.dll,No,Not checked
708,C:\Windows\System32\PortableDeviceApi.dll,No,Not checked
709,C:\Windows\System32\EthernetMediaManager.dll,No,Not checked
710,C:\Windows\System32\WlanMediaManager.dll,No,Not checked
711,C:\Windows\System32\DevDispItemProvider.dll,No,Not checked
712,C:\Windows\System32\dot3api.dll,No,Not checked
713,C:\WINDOWS\System32\srchadmin.dll,No,Not checked
714,C:\Windows\System32\RasMediaManager.dll,No,Not checked
715,C:\Windows\System32\rasman.dll,No,Not checked
716,C:\Windows\System32\wpnclient.dll,No,Not checked
717,C:\Windows\System32\TetheringStation.dll,No,Not checked
718,C:\WINDOWS\System32\WS2_32.dll,No,Not checked
719,C:\WINDOWS\system32\mssprxy.dll,No,Not checked
720,C:\Windows\System32\RASAPI32.dll,No,Not checked
721,C:\Windows\System32\rtutils.dll,No,Not checked
722,C:\Windows\System32\shdocvw.dll,No,Not checked
723,C:\Windows\System32\WINHTTP.dll,No,Not checked
724,C:\Windows\System32\DSROLE.dll,No,Not checked
725,C:\Windows\System32\imapi2.dll,No,Not checked
726,C:\WINDOWS\system32\directmanipulation.dll,No,Not checked
727,C:\Windows\System32\Windows.ApplicationModel.LockScreen.dll,No,Not checked
728,C:\WINDOWS\system32\IconCodecService.dll,No,Not checked
729,C:\Windows\System32\Windows.Internal.UI.Logon.ProxyStub.dll,No,Not checked
730,C:\WINDOWS\system32\Windows.UI.BioFeedback.dll,No,Not checked
731,C:\Windows\System32\Windows.UI.XamlHost.dll,No,Not checked
732,C:\WINDOWS\SYSTEM32\msi.dll,No,Not checked
733,C:\Windows\System32\RTMediaFrame.dll,No,Not checked
734,C:\WINDOWS\SYSTEM32\XmlLite.dll,No,Not checked
735,C:\WINDOWS\SYSTEM32\D3D10Warp.dll,No,Not checked
736,C:\WINDOWS\System32\AppxPackaging.dll,No,Not checked
737,C:\WINDOWS\System32\CRYPTXML.dll,No,Not checked
738,C:\WINDOWS\System32\webservices.dll,No,Not checked
739,C:\Windows\System32\msxml6.dll,No,Not checked
740,C:\WINDOWS\system32\windowscodecsext.dll,No,Not checked
741,C:\WINDOWS\SYSTEM32\icm32.dll,No,Not checked
742,C:\Windows\System32\IEProxy.dll,No,Not checked
743,C:\WINDOWS\System32\coml2.dll,No,Not checked
744,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\AdaptiveCards.ObjectModel.Uwp.dll,Yes,Signature check failed!
745,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\AdaptiveCards.Rendering.Uwp.dll,Yes,Signature check failed!
746,C:\WINDOWS\SYSTEM32\virtdisk.dll,No,Not checked
747,C:\WINDOWS\SYSTEM32\CRYPTSP.dll,No,Not checked
748,C:\WINDOWS\system32\rsaenh.dll,No,Not checked
749,C:\WINDOWS\System32\imagehlp.dll,No,Not checked
750,C:\WINDOWS\SYSTEM32\mrmdeploy.dll,No,Not checked
751,C:\WINDOWS\SYSTEM32\gpapi.dll,No,Not checked
752,C:\Windows\System32\PhoneOm.dll,No,Not checked
753,C:\Windows\System32\PhoneUtil.dll,No,Not checked
754,C:\WINDOWS\SYSTEM32\ondemandconnroutehelper.dll,No,Not checked
755,C:\WINDOWS\system32\mswsock.dll,No,Not checked
756,C:\WINDOWS\SYSTEM32\DNSAPI.dll,No,Not checked
757,C:\Windows\System32\rasadhlp.dll,No,Not checked
758,C:\WINDOWS\System32\fwpuclnt.dll,No,Not checked
759,C:\WINDOWS\SYSTEM32\ncrypt.dll,No,Not checked
760,C:\WINDOWS\SYSTEM32\NTASN1.dll,No,Not checked
761,C:\WINDOWS\system32\ncryptsslp.dll,No,Not checked
762,C:\Windows\System32\cryptnet.dll,No,Not checked
763,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\CoreMessagingXP.dll,Yes,Signature check failed!
764,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.dll,Yes,Signature check failed!
765,C:\WINDOWS\SYSTEM32\Microsoft.Internal.FrameworkUdk.System.dll,No,Not checked
766,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.CBS.dll,Yes,Signature check failed!
767,C:\WINDOWS\system32\DUI70.dll,No,Not checked
768,C:\WINDOWS\system32\DUser.dll,No,Not checked
769,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.dll,Yes,Signature check failed!
770,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.UI.Windowing.Core.dll,Yes,Signature check failed!
771,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.WindowsAppRuntime.Insights.Resource.dll,Yes,Signature check failed!
772,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.Controls.dll,Yes,Signature check failed!
773,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.Windows.ApplicationModel.Resources.dll,Yes,Signature check failed!
774,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\MRM.dll,Yes,Signature check failed!
775,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\dcompi.dll,Yes,Signature check failed!
776,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.UI.Composition.OSSupport.dll,Yes,Signature check failed!
777,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\marshal.dll,Yes,Signature check failed!
778,C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\dwmcorei.dll,Yes,Signature check failed!
779,C:\WINDOWS\SYSTEM32\D3DCOMPILER_47.dll,No,Not checked
